response_id,constraint_family,pi_sret_constraint_score,atomic_support,atomic_high_support,atomic_divergence,sentence_support,sentence_high_support,sentence_divergence,whole_answer_support,whole_answer_high_support,whole_answer_divergence
resp_060c0766a515ac98,band_gap,1.0,0.5,False,False,0.5,False,False,0.5,False,False
resp_0615b56330caac73,formation_energy,1.0,0.8916666666666666,True,False,0.8125,True,False,0.8125,True,False
resp_06398ee3041b08c7,formation_energy,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0662124c763bf267,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_067a5914db8756ac,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_06a6700fba4970ab,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_06b64f7375261fad,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0712f9f1b7a6a9c8,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0714fccf62ad0acb,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_074e95fb79de8994,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_07712564ed25ac5c,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_07b138aba99ef0a9,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_07cd763046aa402f,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0811a94996d8dec8,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_081b737cb8c68a33,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_08ea65f04b84fb87,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_08f94c2e3e8ff4ef,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0907d9001a1d97a3,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0932c3570aedbbf7,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_09bb069a6fa9de89,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_09ea35a478ea8ea7,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0a01d01b53ec8cce,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0a1cf3501296ffb1,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0a43c87feebee838,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0a926a8bdcf05d72,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0a9d29271a0816cb,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0b1683c344c19af8,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0b651e8f69e1dad9,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0bccd493d4a30ca8,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0c007a35c6c87d66,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0c1d780e4ec66383,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0c3aef13425cbc19,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_0c446e87222fe111,stability,0.0,0.6666666666666666,False,False,0.6666666666666666,False,False,0.6666666666666666,False,False
resp_002b6ba46c86ff76,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_01f61e0ebf8bb69d,pressure,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_023821568da737de,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_024be1cbe053f4c4,stability,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_027f521cbef2e473,chemical_formula,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_02ade0d87e9c584b,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0521cf4be630bab4,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_06064ea6ce1c8a2b,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0639051a9254d281,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_083c17e85b6969a3,stability,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_094122c8a374dfbd,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0a650c5974f3505e,superconductivity,0.0,1.0,True,True,1.0,True,True,1.0,True,True
resp_0b2bc9135ba1ed86,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0bac44c6afefeec8,temperature,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0be44476ceb08065,stability,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0c1ec2462e232ca9,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0c29a518e7b25905,stability,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0c918879a382962f,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0d0871867967782e,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0ec280e38ee91ffd,band_gap,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0f58849816a9e341,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0fa051f6f512c020,formation_energy,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_106d4c48a20eab49,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1086a5f2a9af7c8e,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_10af303045d52e60,temperature,0.0,1.0,True,True,1.0,True,True,1.0,True,True
resp_11374dccf007ac35,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1240fc3baa006b5b,pressure,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1243c75136731d5e,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1243d0a0760d3dd2,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_12454c1ba46ad7d3,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_12b7129dd5f51d88,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1300c1f0af89b85f,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1318fefae6113d4a,temperature,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_134c9a14b1e3a35b,superconductivity,0.0,1.0,True,True,1.0,True,True,1.0,True,True
resp_137e810d8f2ba470,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_13d6ac3dca729ab9,stability,0.0,1.0,True,True,1.0,True,True,1.0,True,True
resp_143716e1bbb498df,stability,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_143be3cf142f823b,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_15236fe3b146a0f8,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_154ac686aa96236f,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_157f2cdf663470dd,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_164310fb47ddd8ae,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_165f0487dd803cd3,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1681935da79e390f,band_gap,0.0,1.0,True,True,1.0,True,True,1.0,True,True
resp_17831ae70748f70a,temperature,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1886bbc128e700eb,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1908c2f68f990a25,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1a24925bc060bab4,stability,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1a9dcb5f6223171a,superconductivity,0.0,1.0,True,True,1.0,True,True,1.0,True,True
resp_1aad9a65d42c6cfd,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1aae472adb8fa80d,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1aead4091d2f64e7,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1d1bcd9c5ed0d3e2,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1d9574ed2a1a1a2a,stability,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1db8104c90d5d36d,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_1dba9612d8517921,natural_claim,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_20a3adba63332482,stability,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_215b945660810a77,stability,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_22493174cfe246d3,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_23b275040ec25099,temperature,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_23eb4cd695e0832e,temperature,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_247f15c8ecc57ec0,temperature,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_2481b9742fcf5e64,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_24f87e4c48d6f2f4,temperature,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_2944d103eb1e3cc2,formation_energy,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_2a6e335513350160,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_2d6b282c2105390c,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_2db254952ae74f69,superconductivity,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_3047169dc28f8bae,formation_energy,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_33d40a8ed9b1be29,formation_energy,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_594bf498601bc9f7,chemical_formula,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_6a44c641f7eddb91,chemical_formula,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_011711f79b38f72f,temperature,0.0,1.0,True,True,1.0,True,True,1.0,True,True
resp_0351425482539959,chemical_formula,0.0,1.0,True,True,1.0,True,True,1.0,True,True
resp_0363b0158b7b23b9,chemical_formula,0.0,1.0,True,True,1.0,True,True,1.0,True,True
resp_04268901fa921bb6,chemical_formula,1.0,0.14285714285714285,False,False,0.14285714285714285,False,False,0.14285714285714285,False,False
resp_05c9d45c8c03a92f,pressure,1.0,0.26455026455026454,False,False,0.19047619047619047,False,False,0.19047619047619047,False,False
resp_09b384cf9d284df0,temperature,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_0c1e798decec2d8a,chemical_formula,1.0,0.42857142857142855,False,False,0.42857142857142855,False,False,0.42857142857142855,False,False
resp_0df1b204508051ef,chemical_formula,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_13694590d80d6647,temperature,1.0,0.375,False,False,0.375,False,False,0.375,False,False
resp_1680e95ccc445988,superconductivity,1.0,0.15384615384615385,False,False,0.15384615384615385,False,False,0.15384615384615385,False,False
resp_1938e8aca858829a,superconductivity,1.0,0.07142857142857142,False,False,0.07142857142857142,False,False,0.07142857142857142,False,False
resp_245e60b2cbf23d3d,temperature,1.0,1.0,True,False,1.0,True,False,1.0,True,False
resp_25e0352e65a9e1d1,temperature,1.0,0.3222222222222222,False,False,0.3157894736842105,False,False,0.3157894736842105,False,False
resp_2a30b6719c7570e4,superconductivity,0.0,0.1875,False,False,0.1875,False,False,0.1875,False,False
resp_2a7cc1f5705dca75,temperature,1.0,0.25,False,False,0.22727272727272727,False,False,0.22727272727272727,False,False
resp_42efa3814ab84359,pressure,0.0,1.0,True,True,1.0,True,True,1.0,True,True
resp_a3456632ed748007,pressure,1.0,1.0,True,False,1.0,True,False,1.0,True,False
